,Real,Edge,Fog,Cloud
0,217.2251000843007,32.0,418.0,0.0
1,217.2251000843007,32.0,418.0,0.0
2,245.9277165398877,32.0,418.0,0.0
3,187.48191678204057,32.0,418.0,0.0
4,189.4590833189441,32.0,418.0,0.0
5,192.21925005090105,32.0,418.0,0.0
6,184.15249994608004,20.28384154663495,344.20992112686906,0.0
7,188.50030013832725,20.28384154663495,344.20992112686906,0.0
8,184.44750014629471,20.28384154663495,344.20992112686906,0.0
9,185.6967000353393,20.28384154663495,344.20992112686906,0.0
10,182.5111499779572,20.28384154663495,344.20992112686906,0.0
11,275.8032999780998,12.843717732940224,317.9958416209945,0.0
12,272.11498341445673,12.843717732940224,317.9958416209945,0.0
13,298.56200000938867,12.843717732940224,317.9958416209945,0.0
14,303.2609998664974,12.843717732940224,317.9958416209945,0.0
15,303.36099994585396,12.843717732940224,317.9958416209945,0.0
16,303.6614500897319,72.18812015181723,505.46157557553045,0.0
17,305.6366998382648,72.18812015181723,505.46157557553045,0.0
18,301.3594499268655,72.18812015181723,505.46157557553045,0.0
19,299.0393501437606,72.18812015181723,505.46157557553045,0.0
20,301.0983499530483,72.18812015181723,505.46157557553045,0.0
21,281.10585004738175,33.97321216109808,398.5829244034409,0.0
22,279.9120499867103,33.97321216109808,398.5829244034409,0.0
23,273.2752665713088,33.97321216109808,398.5829244034409,0.0
24,278.9157002676446,33.97321216109808,398.5829244034409,0.0
25,278.1536165287958,33.97321216109808,398.5829244034409,0.0
26,275.50264998818966,38.88597238631361,439.8522882625658,0.0
27,274.53319991663676,38.88597238631361,439.8522882625658,0.0
28,275.31360000830705,38.88597238631361,439.8522882625658,0.0
29,270.27496684991195,38.88597238631361,439.8522882625658,0.0
30,272.48094993250606,38.88597238631361,439.8522882625658,0.0
31,259.73824992468064,35.27669876169192,441.2176904972363,0.0
32,257.4066502400314,35.27669876169192,441.2176904972363,0.0
33,247.76155001202466,35.27669876169192,441.2176904972363,0.0
34,251.8941000704072,35.27669876169192,441.2176904972363,0.0
35,251.7954498936546,35.27669876169192,441.2176904972363,0.0
36,257.3823499864761,30.41223154690471,385.77379775276626,0.0
37,257.2162501271035,30.41223154690471,385.77379775276626,0.0
38,254.73079996777716,30.41223154690471,385.77379775276626,0.0
39,258.5182500065405,30.41223154690471,385.77379775276626,0.0
40,259.08780001949043,30.41223154690471,385.77379775276626,0.0
41,235.66254993468382,28.36123933949864,385.6659174430428,0.0
42,235.6953503189518,28.36123933949864,385.6659174430428,0.0
43,231.31784990941105,28.36123933949864,385.6659174430428,0.0
44,234.77190024814422,28.36123933949864,385.6659174430428,0.0
45,229.50920019729733,28.36123933949864,385.6659174430428,0.0
46,233.96181680567744,17.47661578344287,328.02530632215434,0.0
47,230.67620004034157,17.47661578344287,328.02530632215434,0.0
48,233.6284000568719,17.47661578344287,328.02530632215434,0.0
49,231.50095019531173,17.47661578344287,328.02530632215434,0.0
50,235.01576665302676,17.47661578344287,328.02530632215434,0.0
51,270.188733331766,16.945969737246543,325.6477523172868,0.0
52,266.6312503714701,16.945969737246543,325.6477523172868,0.0
53,280.49920030045956,16.945969737246543,325.6477523172868,0.0
54,276.5136500069683,16.945969737246543,325.6477523172868,0.0
55,278.74099997440294,16.945969737246543,325.6477523172868,0.0
56,282.15810016722315,35.25238070622112,447.51024235188004,0.0
57,279.5449833199292,35.25238070622112,447.51024235188004,0.0
58,283.55839999377423,35.25238070622112,447.51024235188004,0.0
59,281.93091671028344,35.25238070622112,447.51024235188004,0.0
60,283.26765038531266,35.25238070622112,447.51024235188004,0.0
61,284.5887169781592,36.652153162234654,444.6194896839074,0.0
62,277.7117501089723,36.652153162234654,444.6194896839074,0.0
63,277.7466334131534,36.652153162234654,444.6194896839074,0.0
64,281.0802834083486,36.652153162234654,444.6194896839074,0.0
65,283.42854978210636,36.652153162234654,444.6194896839074,0.0
66,275.05725009173716,37.618634367326294,435.35369736082,0.0
67,276.7795333880572,37.618634367326294,435.35369736082,0.0
68,276.73999994239136,37.618634367326294,435.35369736082,0.0
69,282.2749999582612,37.618634367326294,435.35369736082,0.0
70,279.9668665611472,37.618634367326294,435.35369736082,0.0
71,335.9032500206095,35.25594522573731,424.20977665263115,0.0
72,332.9833333240902,35.25594522573731,424.20977665263115,0.0
73,349.47728347613105,35.25594522573731,424.20977665263115,0.0
74,352.56873338213916,35.25594522573731,424.20977665263115,0.0
75,347.78588304170864,35.25594522573731,424.20977665263115,0.0
76,350.48439989868683,104.06791795571458,505.6822339589861,0.0
77,347.90311684332704,104.06791795571458,505.6822339589861,0.0
78,350.9578834878711,104.06791795571458,505.6822339589861,0.0
79,353.875366669388,104.06791795571458,505.6822339589861,0.0
80,349.0918666709763,104.06791795571458,505.6822339589861,0.0
81,415.50584979947473,85.6618700734904,505.749976794849,0.0
82,443.8576997202219,85.6618700734904,505.749976794849,0.0
83,435.902350447598,85.6618700734904,505.749976794849,0.0
84,442.1250334636822,85.6618700734904,505.749976794849,0.0
85,440.37013340775303,85.6618700734904,505.749976794849,0.0
86,443.4042000514897,131.48707377822774,505.8429148271917,114.50987099264864
87,439.9847835466324,131.48707377822774,505.8429148271917,114.50987099264864
88,436.53774978143355,131.48707377822774,505.8429148271917,114.50987099264864
89,435.05919958909095,131.48707377822774,505.8429148271917,114.50987099264864
90,440.40519994221506,131.48707377822774,505.8429148271917,114.50987099264864
91,422.6754496695491,138.9842480821054,505.9496066341407,22.988413077416794
92,414.02663335551165,138.9842480821054,505.9496066341407,22.988413077416794
93,412.7613164468447,138.9842480821054,505.9496066341407,22.988413077416794
94,412.3132497916954,138.9842480821054,505.9496066341407,22.988413077416794
95,418.16766665668206,138.9842480821054,505.9496066341407,22.988413077416794
96,418.2378997902801,101.044064304498,506.25645259370197,0.0
97,416.3407332772065,101.044064304498,506.25645259370197,0.0
98,414.1554665805597,101.044064304498,506.25645259370197,0.0
99,417.1393831990777,101.044064304498,506.25645259370197,0.0
100,412.3473999743338,101.044064304498,506.25645259370197,0.0
101,436.71414960292907,74.79879922163614,505.85891760867077,0.0
102,438.58083356729946,74.79879922163614,505.85891760867077,0.0
103,431.65399986515024,74.79879922163614,505.85891760867077,0.0
104,435.11045020844614,74.79879922163614,505.85891760867077,0.0
105,432.42346725766197,74.79879922163614,505.85891760867077,0.0
106,434.8324996048325,116.68344764269455,505.8259750087487,0.0
107,436.1790000158065,116.68344764269455,505.8259750087487,0.0
108,436.60630004231774,116.68344764269455,505.8259750087487,0.0
109,434.4082334190265,116.68344764269455,505.8259750087487,0.0
110,441.55089986328755,116.68344764269455,505.8259750087487,0.0
111,484.0331996193911,124.80086586816553,505.33250533192626,8.759170667898957
112,472.17194991369155,124.80086586816553,505.33250533192626,8.759170667898957
113,484.95550017354043,124.80086586816553,505.33250533192626,8.759170667898957
114,483.15759993021686,124.80086586816553,505.33250533192626,8.759170667898957
115,481.89935086753195,124.80086586816553,505.33250533192626,8.759170667898957
116,479.4105499608543,144.35086679737975,505.76576937617415,122.87444458143818
117,476.12239958620654,144.35086679737975,505.76576937617415,122.87444458143818
118,478.4099996168665,144.35086679737975,505.76576937617415,122.87444458143818
119,480.7871000618303,144.35086679737975,505.76576937617415,122.87444458143818
120,478.6049500501417,144.35086679737975,505.76576937617415,122.87444458143818
