,Real,Edge,Fog,Cloud
0,239.8645666894791,172.0,317.0,0.0
1,239.8645666894791,172.0,317.0,0.0
2,268.2223997448208,172.0,317.0,0.0
3,204.05921675769204,172.0,317.0,0.0
4,202.4558667507288,172.0,317.0,0.0
5,207.3288000883948,172.0,317.0,0.0
6,199.637566706444,170.73250619932656,203.84821903499045,0.0
7,197.80144998294006,170.73250619932656,203.84821903499045,0.0
8,203.87975008447904,170.73250619932656,203.84821903499045,0.0
9,200.23755006588235,170.73250619932656,203.84821903499045,0.0
10,203.27805003715662,170.73250619932656,203.84821903499045,0.0
11,200.4442999949631,170.73250619932656,203.84821903499045,0.0
12,200.93936666379773,170.7151650349669,163.3044707315545,0.0
13,295.2175499985112,170.7151650349669,163.3044707315545,0.0
14,293.7553333939363,170.7151650349669,163.3044707315545,0.0
15,322.4623998677635,170.7151650349669,163.3044707315545,0.0
16,325.3040999300944,170.7151650349669,163.3044707315545,0.0
17,327.1816998965158,170.7151650349669,163.3044707315545,0.0
18,323.44220020428986,168.83245333551082,422.28346438289117,0.0
19,328.06460007673616,168.83245333551082,422.28346438289117,0.0
20,326.77489989896793,168.83245333551082,422.28346438289117,0.0
21,324.25159982905654,168.83245333551082,422.28346438289117,0.0
22,323.6822001215007,168.83245333551082,422.28346438289117,0.0
23,322.97880003119985,168.83245333551082,422.28346438289117,0.0
24,324.60650004299515,170.48518060220042,261.23347010860334,0.0
25,308.0871500094135,170.48518060220042,261.23347010860334,0.0
26,307.1007499843401,170.48518060220042,261.23347010860334,0.0
27,295.2910165567662,170.48518060220042,261.23347010860334,0.0
28,304.2993501758838,170.48518060220042,261.23347010860334,0.0
29,298.66670008020117,170.48518060220042,261.23347010860334,0.0
30,296.4240000814477,169.98071073342626,310.08599435149733,0.0
31,297.46714972760157,169.98071073342626,310.08599435149733,0.0
32,296.6374998762712,169.98071073342626,310.08599435149733,0.0
33,300.23249997381276,169.98071073342626,310.08599435149733,0.0
34,295.6986335368972,169.98071073342626,310.08599435149733,0.0
35,296.4750501536656,169.98071073342626,310.08599435149733,0.0
36,292.2440500966391,168.86854190899584,305.1463133727415,0.0
37,280.5064999475931,168.86854190899584,305.1463133727415,0.0
38,279.0074001730491,168.86854190899584,305.1463133727415,0.0
39,272.4633000444018,168.86854190899584,305.1463133727415,0.0
40,272.4961499947425,168.86854190899584,305.1463133727415,0.0
41,279.73529988411815,168.86854190899584,305.1463133727415,0.0
42,280.72085005433235,168.5841147910664,262.01489086085314,0.0
43,277.97099992289606,168.5841147910664,262.01489086085314,0.0
44,278.71340018477025,168.5841147910664,262.01489086085314,0.0
45,278.57710008025896,168.5841147910664,262.01489086085314,0.0
46,282.3083999390316,168.5841147910664,262.01489086085314,0.0
47,282.0503999590053,168.5841147910664,262.01489086085314,0.0
48,275.7397501944147,169.71451938227906,256.742422389489,0.0
49,257.280799909179,169.71451938227906,256.742422389489,0.0
50,256.6249503763802,169.71451938227906,256.742422389489,0.0
51,251.1530499012372,169.71451938227906,256.742422389489,0.0
52,254.88645030091416,169.71451938227906,256.742422389489,0.0
53,250.47000014910907,169.71451938227906,256.742422389489,0.0
54,252.15194988667022,169.93710322007092,175.18905292902969,0.0
55,256.0526501836768,169.93710322007092,175.18905292902969,0.0
56,252.35794999533107,169.93710322007092,175.18905292902969,0.0
57,255.718450125854,169.93710322007092,175.18905292902969,0.0
58,252.50035026567355,169.93710322007092,175.18905292902969,0.0
59,255.88745007539433,169.93710322007092,175.18905292902969,0.0
60,251.79845012209944,169.7543112016451,181.78648511056554,0.0
61,294.54520009340285,169.7543112016451,181.78648511056554,0.0
62,291.6255502355752,169.7543112016451,181.78648511056554,0.0
63,304.23340020688835,169.7543112016451,181.78648511056554,0.0
64,303.6293998119171,169.7543112016451,181.78648511056554,0.0
65,306.29290002194887,169.7543112016451,181.78648511056554,0.0
66,311.5763500917515,169.03660135135596,323.1987198517536,0.0
67,308.2856500253063,169.03660135135596,323.1987198517536,0.0
68,304.0971000333378,169.03660135135596,323.1987198517536,0.0
69,302.9247498951832,169.03660135135596,323.1987198517536,0.0
70,305.0156167303839,169.03660135135596,323.1987198517536,0.0
71,308.14695037607174,169.03660135135596,323.1987198517536,0.0
72,303.91930015845674,170.11175399514727,307.6351395793877,0.0
73,306.25613364074036,170.11175399514727,307.6351395793877,0.0
74,300.4142500087954,170.11175399514727,307.6351395793877,0.0
75,308.16101680322953,170.11175399514727,307.6351395793877,0.0
76,307.37290007324447,170.11175399514727,307.6351395793877,0.0
77,307.86369967372326,170.11175399514727,307.6351395793877,0.0
78,305.4897667307893,169.49267197270697,295.3269855071186,0.0
79,302.9622501177009,169.49267197270697,295.3269855071186,0.0
80,301.7712667574284,169.49267197270697,295.3269855071186,0.0
81,302.4877667432818,169.49267197270697,295.3269855071186,0.0
82,307.8876498521099,169.49267197270697,295.3269855071186,0.0
83,306.4008498405474,169.49267197270697,295.3269855071186,0.0
84,307.08409993086667,169.40608426216227,295.4037825456874,0.0
85,362.87163337546644,169.40608426216227,295.4037825456874,0.0
86,362.9778666275552,169.40608426216227,295.4037825456874,0.0
87,384.67833365608413,169.40608426216227,295.4037825456874,0.0
88,383.1258168719804,169.40608426216227,295.4037825456874,0.0
89,378.60741636742034,169.40608426216227,295.4037825456874,0.0
90,388.99141694482097,168.8432746926198,433.61343815574105,9.321971566487719
91,384.25604958378864,168.8432746926198,433.61343815574105,9.321971566487719
92,380.30980046787465,168.8432746926198,433.61343815574105,9.321971566487719
93,386.27246688046625,168.8432746926198,433.61343815574105,9.321971566487719
94,385.43366653171864,168.8432746926198,433.61343815574105,9.321971566487719
95,378.1333167116308,168.8432746926198,433.61343815574105,9.321971566487719
96,373.31724998505103,168.9471769400089,420.49389029293525,0.0
97,454.02571643335466,168.9471769400089,420.49389029293525,0.0
98,479.47373324709366,168.9471769400089,420.49389029293525,0.0
99,480.4742667151444,168.9471769400089,420.49389029293525,0.0
100,481.64511677869524,168.9471769400089,420.49389029293525,0.0
101,478.00076680754955,168.9471769400089,420.49389029293525,0.0
102,478.13478328660847,168.48774264115787,435.00123643559596,148.47502176572112
103,480.1417169241057,168.48774264115787,435.00123643559596,148.47502176572112
104,477.85910012665204,168.48774264115787,435.00123643559596,148.47502176572112
105,476.3032831778234,168.48774264115787,435.00123643559596,148.47502176572112
106,474.89159994399864,168.48774264115787,435.00123643559596,148.47502176572112
107,482.4194829522971,168.48774264115787,435.00123643559596,148.47502176572112
108,483.0867168615221,168.40337268330038,435.09911801104,74.52820361601033
109,458.01636651697413,168.40337268330038,435.09911801104,74.52820361601033
110,449.22276661506976,168.40337268330038,435.09911801104,74.52820361601033
111,447.6186333457596,168.40337268330038,435.09911801104,74.52820361601033
112,450.4984496721058,168.40337268330038,435.09911801104,74.52820361601033
113,454.49389969745425,168.40337268330038,435.09911801104,74.52820361601033
114,449.2719497642685,167.99466554467998,428.52274767913144,0.0
115,454.17176668326226,167.99466554467998,428.52274767913144,0.0
116,449.1449664769971,167.99466554467998,428.52274767913144,0.0
117,449.70083315139,167.99466554467998,428.52274767913144,0.0
118,451.3793498799506,167.99466554467998,428.52274767913144,0.0
119,452.17503322147434,167.99466554467998,428.52274767913144,0.0
120,450.58953317526823,167.532948060761,417.39644595743977,0.0
121,473.21069971033864,167.532948060761,417.39644595743977,0.0
122,474.4370170376642,167.532948060761,417.39644595743977,0.0
123,466.4154666230723,167.532948060761,417.39644595743977,0.0
124,473.44003346576295,167.532948060761,417.39644595743977,0.0
125,468.7626836725657,167.532948060761,417.39644595743977,0.0
126,475.50450026433384,167.98922308206386,435.27991093888363,25.855893786390652
127,470.36051613237686,167.98922308206386,435.27991093888363,25.855893786390652
128,469.5043999256485,167.98922308206386,435.27991093888363,25.855893786390652
129,475.6274499697004,167.98922308206386,435.27991093888363,25.855893786390652
130,470.35226653138756,167.98922308206386,435.27991093888363,25.855893786390652
131,481.338666494081,167.98922308206386,435.27991093888363,25.855893786390652
132,469.65674994408033,169.41502541714388,435.02717725844786,44.780950280152524
133,524.5934500268814,169.41502541714388,435.02717725844786,44.780950280152524
134,513.4857999938786,169.41502541714388,435.02717725844786,44.780950280152524
135,524.6202000227537,169.41502541714388,435.02717725844786,44.780950280152524
136,523.6511497476114,169.41502541714388,435.02717725844786,44.780950280152524
137,516.047200556766,169.41502541714388,435.02717725844786,44.780950280152524
138,516.7156492703427,167.56927693865248,435.05310994173635,161.63089595347043
139,515.096099828851,167.56927693865248,435.05310994173635,161.63089595347043
140,517.641299554428,167.56927693865248,435.05310994173635,161.63089595347043
141,520.3312999184742,167.56927693865248,435.05310994173635,161.63089595347043
142,525.1418500924059,167.56927693865248,435.05310994173635,161.63089595347043
143,519.1275003415047,167.56927693865248,435.05310994173635,161.63089595347043
144,516.7041996726394,168.62367165509238,435.51149087066057,141.61720531378643
