,Real,Edge,Fog,Cloud
0,239.8645666894791,172.0,317.0,0.0
1,239.8645666894791,172.0,317.0,0.0
2,268.2223997448208,172.0,317.0,0.0
3,204.05921675769204,172.0,317.0,0.0
4,202.4558667507288,172.0,317.0,0.0
5,207.3288000883948,172.0,317.0,0.0
6,199.637566706444,170.51588357995988,172.00905589597488,0.0
7,197.80144998294006,170.51588357995988,172.00905589597488,0.0
8,203.87975008447904,170.51588357995988,172.00905589597488,0.0
9,200.23755006588235,170.51588357995988,172.00905589597488,0.0
10,203.27805003715662,170.51588357995988,172.00905589597488,0.0
11,200.4442999949631,170.51588357995988,172.00905589597488,0.0
12,200.93936666379773,170.53417509465837,132.3901652309317,0.0
13,295.2175499985112,170.53417509465837,132.3901652309317,0.0
14,293.7553333939363,170.53417509465837,132.3901652309317,0.0
15,322.4623998677635,170.53417509465837,132.3901652309317,0.0
16,325.3040999300944,170.53417509465837,132.3901652309317,0.0
17,327.1816998965158,170.53417509465837,132.3901652309317,0.0
18,323.44220020428986,168.25916949948956,364.0101212500775,0.0
19,328.06460007673616,168.25916949948956,364.0101212500775,0.0
20,326.77489989896793,168.25916949948956,364.0101212500775,0.0
21,324.25159982905654,168.25916949948956,364.0101212500775,0.0
22,323.6822001215007,168.25916949948956,364.0101212500775,0.0
23,322.97880003119985,168.25916949948956,364.0101212500775,0.0
24,324.60650004299515,170.0462928535476,227.4452127968624,0.0
25,308.0871500094135,170.0462928535476,227.4452127968624,0.0
26,307.1007499843401,170.0462928535476,227.4452127968624,0.0
27,295.2910165567662,170.0462928535476,227.4452127968624,0.0
28,304.2993501758838,170.0462928535476,227.4452127968624,0.0
29,298.66670008020117,170.0462928535476,227.4452127968624,0.0
30,296.4240000814477,169.63496471880364,262.675354218276,0.0
31,297.46714972760157,169.63496471880364,262.675354218276,0.0
32,296.6374998762712,169.63496471880364,262.675354218276,0.0
33,300.23249997381276,169.63496471880364,262.675354218276,0.0
34,295.6986335368972,169.63496471880364,262.675354218276,0.0
35,296.4750501536656,169.63496471880364,262.675354218276,0.0
36,292.2440500966391,169.97502494895804,259.9007437270705,0.0
37,280.5064999475931,169.97502494895804,259.9007437270705,0.0
38,279.0074001730491,169.97502494895804,259.9007437270705,0.0
39,272.4633000444018,169.97502494895804,259.9007437270705,0.0
40,272.4961499947425,169.97502494895804,259.9007437270705,0.0
41,279.73529988411815,169.97502494895804,259.9007437270705,0.0
42,280.72085005433235,169.74989579721867,221.696511708512,0.0
43,277.97099992289606,169.74989579721867,221.696511708512,0.0
44,278.71340018477025,169.74989579721867,221.696511708512,0.0
45,278.57710008025896,169.74989579721867,221.696511708512,0.0
46,282.3083999390316,169.74989579721867,221.696511708512,0.0
47,282.0503999590053,169.74989579721867,221.696511708512,0.0
48,275.7397501944147,169.42192420236486,220.67232253179674,0.0
49,257.280799909179,169.42192420236486,220.67232253179674,0.0
50,256.6249503763802,169.42192420236486,220.67232253179674,0.0
51,251.1530499012372,169.42192420236486,220.67232253179674,0.0
52,254.88645030091416,169.42192420236486,220.67232253179674,0.0
53,250.47000014910907,169.42192420236486,220.67232253179674,0.0
54,252.15194988667022,170.31948275790268,144.3178907769963,0.0
55,256.0526501836768,170.31948275790268,144.3178907769963,0.0
56,252.35794999533107,170.31948275790268,144.3178907769963,0.0
57,255.718450125854,170.31948275790268,144.3178907769963,0.0
58,252.50035026567355,170.31948275790268,144.3178907769963,0.0
59,255.88745007539433,170.31948275790268,144.3178907769963,0.0
60,251.79845012209944,170.21907492443415,150.48956274577887,0.0
61,294.54520009340285,170.21907492443415,150.48956274577887,0.0
62,291.6255502355752,170.21907492443415,150.48956274577887,0.0
63,304.23340020688835,170.21907492443415,150.48956274577887,0.0
64,303.6293998119171,170.21907492443415,150.48956274577887,0.0
65,306.29290002194887,170.21907492443415,150.48956274577887,0.0
66,311.5763500917515,170.2065027057178,267.7736047794204,0.0
67,308.2856500253063,170.2065027057178,267.7736047794204,0.0
68,304.0971000333378,170.2065027057178,267.7736047794204,0.0
69,302.9247498951832,170.2065027057178,267.7736047794204,0.0
70,305.0156167303839,170.2065027057178,267.7736047794204,0.0
71,308.14695037607174,170.2065027057178,267.7736047794204,0.0
72,303.91930015845674,169.77572660146927,257.33323796000616,0.0
73,306.25613364074036,169.77572660146927,257.33323796000616,0.0
74,300.4142500087954,169.77572660146927,257.33323796000616,0.0
75,308.16101680322953,169.77572660146927,257.33323796000616,0.0
76,307.37290007324447,169.77572660146927,257.33323796000616,0.0
77,307.86369967372326,169.77572660146927,257.33323796000616,0.0
78,305.4897667307893,169.29520794158492,247.46513757032596,0.0
79,302.9622501177009,169.29520794158492,247.46513757032596,0.0
80,301.7712667574284,169.29520794158492,247.46513757032596,0.0
81,302.4877667432818,169.29520794158492,247.46513757032596,0.0
82,307.8876498521099,169.29520794158492,247.46513757032596,0.0
83,306.4008498405474,169.29520794158492,247.46513757032596,0.0
84,307.08409993086667,169.73197587715435,248.50050748619813,0.0
85,362.87163337546644,169.73197587715435,248.50050748619813,0.0
86,362.9778666275552,169.73197587715435,248.50050748619813,0.0
87,384.67833365608413,169.73197587715435,248.50050748619813,0.0
88,383.1258168719804,169.73197587715435,248.50050748619813,0.0
89,378.60741636742034,169.73197587715435,248.50050748619813,0.0
90,388.99141694482097,168.84566907207366,373.74387852643315,0.0
91,384.25604958378864,168.84566907207366,373.74387852643315,0.0
92,380.30980046787465,168.84566907207366,373.74387852643315,0.0
93,386.27246688046625,168.84566907207366,373.74387852643315,0.0
94,385.43366653171864,168.84566907207366,373.74387852643315,0.0
95,378.1333167116308,168.84566907207366,373.74387852643315,0.0
96,373.31724998505103,168.640489834125,357.7265862760217,0.0
97,454.02571643335466,168.640489834125,357.7265862760217,0.0
98,479.47373324709366,168.640489834125,357.7265862760217,0.0
99,480.4742667151444,168.640489834125,357.7265862760217,0.0
100,481.64511677869524,168.640489834125,357.7265862760217,0.0
101,478.00076680754955,168.640489834125,357.7265862760217,0.0
102,478.13478328660847,168.65666531319297,501.1249757178991,0.0
103,480.1417169241057,168.65666531319297,501.1249757178991,0.0
104,477.85910012665204,168.65666531319297,501.1249757178991,0.0
105,476.3032831778234,168.65666531319297,501.1249757178991,0.0
106,474.89159994399864,168.65666531319297,501.1249757178991,0.0
107,482.4194829522971,168.65666531319297,501.1249757178991,0.0
108,483.0867168615221,168.025298398775,448.0350217437988,0.0
109,458.01636651697413,168.025298398775,448.0350217437988,0.0
110,449.22276661506976,168.025298398775,448.0350217437988,0.0
111,447.6186333457596,168.025298398775,448.0350217437988,0.0
112,450.4984496721058,168.025298398775,448.0350217437988,0.0
113,454.49389969745425,168.025298398775,448.0350217437988,0.0
114,449.2719497642685,169.1982165718285,380.2210587949748,0.0
115,454.17176668326226,169.1982165718285,380.2210587949748,0.0
116,449.1449664769971,169.1982165718285,380.2210587949748,0.0
117,449.70083315139,169.1982165718285,380.2210587949748,0.0
118,451.3793498799506,169.1982165718285,380.2210587949748,0.0
119,452.17503322147434,169.1982165718285,380.2210587949748,0.0
120,450.58953317526823,168.96968498770119,373.019211395525,0.0
121,473.21069971033864,168.96968498770119,373.019211395525,0.0
122,474.4370170376642,168.96968498770119,373.019211395525,0.0
123,466.4154666230723,168.96968498770119,373.019211395525,0.0
124,473.44003346576295,168.96968498770119,373.019211395525,0.0
125,468.7626836725657,168.96968498770119,373.019211395525,0.0
126,475.50450026433384,168.5611342573502,406.7772548445064,0.0
127,470.36051613237686,168.5611342573502,406.7772548445064,0.0
128,469.5043999256485,168.5611342573502,406.7772548445064,0.0
129,475.6274499697004,168.5611342573502,406.7772548445064,0.0
130,470.35226653138756,168.5611342573502,406.7772548445064,0.0
131,481.338666494081,168.5611342573502,406.7772548445064,0.0
132,469.65674994408033,167.47961012558,425.7467771329091,0.0
133,524.5934500268814,167.47961012558,425.7467771329091,0.0
134,513.4857999938786,167.47961012558,425.7467771329091,0.0
135,524.6202000227537,167.47961012558,425.7467771329091,0.0
136,523.6511497476114,167.47961012558,425.7467771329091,0.0
137,516.047200556766,167.47961012558,425.7467771329091,0.0
138,516.7156492703427,167.81554603779736,517.0161430173814,7.914000038151585
139,515.096099828851,167.81554603779736,517.0161430173814,7.914000038151585
140,517.641299554428,167.81554603779736,517.0161430173814,7.914000038151585
141,520.3312999184742,167.81554603779736,517.0161430173814,7.914000038151585
142,525.1418500924059,167.81554603779736,517.0161430173814,7.914000038151585
143,519.1275003415047,167.81554603779736,517.0161430173814,7.914000038151585
144,516.7041996726394,168.38970649435112,506.65825062029614,0.0
