,Real,Edge,Fog,Cloud
0,207.06830012844821,246.0,180.0,0
1,207.06830012844821,246.0,180.0,0
2,227.8944331409832,246.0,180.0,0
3,176.26895000594473,246.0,180.0,0
4,177.94260008057245,246.0,180.0,0
5,178.37739994920517,246.0,180.0,0
6,172.00274985450517,225.0,225.0,0
7,175.27150010730864,225.0,225.0,0
8,172.37775008018107,225.0,225.0,0
9,175.01630003899714,225.0,225.0,0
10,174.28209991402593,225.0,225.0,0
11,258.53365003596775,225.0,225.0,0
12,256.704783426361,225.0,225.0,0
13,280.042650047369,225.0,225.0,0
14,282.8035998201829,225.0,225.0,0
15,285.81989978348577,225.0,225.0,0
16,285.83605013410335,225.0,225.0,0
17,282.7093500557824,225.0,225.0,0
18,280.7957999890362,225.0,225.0,0
19,281.4034001594883,225.0,225.0,0
20,280.532899963711,225.0,225.0,0
21,264.04970003099976,225.0,225.0,0
22,262.20870006423064,225.0,225.0,0
23,254.7299332605868,225.0,225.0,0
24,260.41450018135515,225.0,225.0,0
25,256.9278832036632,225.0,225.0,0
26,258.17844997103816,225.0,225.0,0
27,259.31334985397956,225.0,225.0,0
28,257.5078001637335,225.0,225.0,0
29,252.37068349778778,225.0,225.0,0
30,253.48100018014233,225.0,225.0,0
31,244.82824989364596,225.0,225.0,0
32,241.07905019874687,225.0,225.0,0
33,234.68280005980412,225.0,225.0,0
34,235.9186500244202,225.0,225.0,0
35,241.2731999859201,225.0,225.0,0
36,239.8142500293053,225.0,225.0,0
37,239.40510021821746,225.0,225.0,0
38,239.03319990131067,225.0,225.0,0
39,239.03769996157075,225.0,225.0,0
40,242.64879997634708,225.0,225.0,0
41,222.0323500131014,225.0,225.0,0
42,221.85095019361557,225.0,225.0,0
43,217.51125006672308,225.0,225.0,0
44,219.11830028967628,225.0,225.0,0
45,217.05500012936216,225.0,225.0,0
46,218.19765018218257,225.0,225.0,0
47,217.8329499309015,225.0,225.0,0
48,217.75900013497215,225.0,225.0,0
49,216.272350197848,225.0,225.0,0
50,220.4837332962664,225.0,225.0,0
51,254.99560013127595,225.0,225.0,0
52,251.31530039398194,225.0,225.0,0
53,259.073950158418,225.0,225.0,0
54,261.0840998946399,225.0,225.0,0
55,260.01220008197436,225.0,225.0,0
56,267.01559991673264,225.0,225.0,0
57,263.32400002514373,225.0,225.0,0
58,264.4964499906339,225.0,225.0,0
59,263.7368334048993,225.0,225.0,0
60,264.00840023566906,225.0,225.0,0
61,269.2954502531714,225.0,225.0,0
62,265.6183500946323,225.0,225.0,0
63,266.9604332550197,225.0,225.0,0
64,268.0184833963153,225.0,225.0,0
65,267.1101498736086,225.0,225.0,0
66,261.6990334213807,225.0,225.0,0
67,259.88170010141897,225.0,225.0,0
68,262.49776668660473,225.0,225.0,0
69,269.67924990895114,225.0,225.0,0
70,266.45671653458254,225.0,225.0,0
71,315.3959168162845,225.0,225.0,0
72,314.74001675793204,225.0,225.0,0
73,333.1056834461542,225.0,225.0,0
74,335.66743350962213,225.0,225.0,0
75,330.7053830697979,225.0,225.0,0
76,334.5311832130621,225.0,225.0,0
77,334.48201686569615,225.0,225.0,0
78,332.5526167210871,225.0,225.0,0
79,337.85714987290413,225.0,225.0,0
80,331.6604667725825,225.0,225.0,0
81,391.9285666825749,225.0,225.0,0
82,414.267549818008,225.0,225.0,0
83,409.40265043602085,225.0,225.0,0
84,411.58020011083033,225.0,225.0,0
85,408.06794995736004,225.0,225.0,0
86,411.75921661028616,225.0,225.0,0
87,413.56260011413747,225.0,225.0,0
88,407.9140333630156,225.0,225.0,0
89,404.8522330336362,225.0,225.0,0
90,410.99661648675504,225.0,225.0,0
91,393.37429979045805,225.0,225.0,0
92,385.6816667228846,225.0,225.0,0
93,383.53656636779573,225.0,225.0,0
94,386.30038306541155,225.0,225.0,0
95,390.25881658723443,225.0,225.0,0
96,390.5948832961544,225.0,225.0,0
97,386.6457999091143,225.0,225.0,0
98,389.5164666836496,225.0,225.0,0
99,385.250533389592,225.0,225.0,0
100,383.0097999876959,225.0,225.0,0
101,407.6362996640815,225.0,225.0,0
102,410.24790008656817,225.0,225.0,0
103,401.3759497676973,225.0,225.0,0
104,408.87508355718285,225.0,225.0,0
105,402.3385836960151,225.0,225.0,0
106,405.74153293873474,225.0,225.0,0
107,403.14913330800897,225.0,225.0,0
108,406.82485000819474,225.0,225.0,0
109,404.3873165031084,225.0,225.0,0
110,409.888883300653,225.0,225.0,0
111,457.93074985857345,225.0,225.0,0
112,443.46415002924726,225.0,225.0,0
113,456.15310027489363,225.0,225.0,0
114,449.33274988036925,225.0,225.0,0
115,454.197100399032,225.0,225.0,0
116,452.26245003182544,225.0,225.0,0
117,450.272649631988,225.0,225.0,0
118,449.6318996430068,225.0,225.0,0
119,454.2537999172814,225.0,225.0,0
120,446.9144501367934,225.0,225.0,0
